"id","fhudcode","lat","lng"
"18783","DOH000000000001324","7.8820300","126.2516708"
"18784","DOH000000000001325","11.3353796","122.7576523"
"18785","DOH000000000001326","16.8369904","120.4347305"
"18786","DOH000000000001327","6.7512598","125.2837219"
"18787","DOH000000000001328","6.7722998","125.3693314"
"18788","DOH000000000001329","6.7767100","125.2540588"
"18789","DOH000000000001330","6.7148900","125.3103409"
"18790","DOH000000000001331","7.3133402","125.6580200"
"18791","DOH000000000001332","6.8813400","125.3687820"
"18792","DOH000000000001333","6.9561501","125.7612534"
"18793","DOH000000000001334","13.1459398","123.7133026"
"18794","DOH000000000001338","6.0854702","125.6704788"
"18795","DOH000000000001339","16.3020496","120.3771362"
"18796","DOH000000000001340","16.3973007","120.3444901"
"18797","DOH000000000001342","16.0371304","120.3533478"
"18798","DOH000000000001343","16.3881397","120.3652573"
"18799","DOH000000000001345","7.3259702","125.7085800"
"18800","DOH000000000001347","11.4771299","122.8186493"
"18801","DOH000000000001349","16.0181293","120.3493271"
"18802","DOH000000000001350","16.5348301","120.3200836"
"18803","DOH000000000001351","17.2176495","120.4649429"
"18804","DOH000000000001352","16.6919308","120.3379135"
"18805","DOH000000000001353","7.2908001","125.6324768"
"18806","DOH000000000001354","7.0337000","126.2069702"
"18807","DOH000000000001355","6.7438698","126.1115189"
"18808","DOH000000000001356","6.4221601","125.5218277"
"18809","DOH000000000001358","17.5961304","120.3609314"
"18810","DOH000000000001359","16.5760899","120.3442764"
"18811","DOH000000000001360","16.2198391","120.4915924"
"18812","DOH000000000001361","17.6098709","120.4495621"
"18813","DOH000000000001362","7.7289801","126.4288864"
"18814","DOH000000000001363","16.1030293","120.0370483"
"18815","DOH000000000001364","6.4878402","126.1124420"
"18816","DOH000000000001365","7.3941498","125.5766907"
"18817","DOH000000000001366","6.7565198","125.3330994"
"18818","DOH000000000001367","7.1333899","125.7172775"
"18819","DOH000000000001368","7.3564200","125.7344208"
"18820","DOH000000000001370","16.0071907","120.2368469"
"18821","DOH000000000001371","16.9705296","120.5481186"
"18822","DOH000000000001374","13.2543697","123.3774185"
"18823","DOH000000000001375","6.8755102","125.4088364"
"18824","DOH000000000001376","7.0702701","125.6151276"
"18825","DOH000000000001378","13.8596096","120.1226730"
"18826","DOH000000000001379","15.6278296","119.9312820"
"18827","DOH000000000001382","16.6240005","120.3354034"
"18828","DOH000000000001383","8.4851103","123.8075180"
"18829","DOH000000000001384","10.7164803","122.2652283"
"18830","DOH000000000001385","8.6211100","123.7103729"
"18831","DOH000000000001386","11.0547304","122.4748306"
"18832","DOH000000000001387","13.2265701","120.5942230"
"18833","DOH000000000001388","9.7217398","123.8789368"
"18834","DOH000000000001389","9.2457705","124.7277069"
"18835","DOH000000000001390","14.7169704","120.5326080"
"18836","DOH000000000001391","9.0615301","123.0337677"
"18837","DOH000000000001394","14.8194704","120.9604721"
"18838","DOH000000000001396","8.0546799","123.7917709"
"18839","DOH000000000001397","13.7264605","123.1140594"
"18840","DOH000000000001398","13.8335199","121.9805527"
"18841","DOH000000000001399","9.9708900","123.4011078"
"18842","DOH000000000001400","10.6910000","122.5690002"
"18843","DOH000000000001401","9.3046904","123.3098831"
"18844","DOH000000000001402","15.7888699","120.9768906"
"18845","DOH000000000001403","12.9504404","123.8792572"
"18846","DOH000000000001404","13.4561396","123.6805191"
"18847","DOH000000000001405","14.7460299","121.6494980"
"18848","DOH000000000001406","10.7021503","122.5753479"
"18849","DOH000000000001407","8.5512600","123.7684097"
"18850","DOH000000000001408","8.2470903","123.5697327"
"18851","DOH000000000001409","15.2934999","120.9485016"
"18852","DOH000000000001410","15.8481302","121.5374832"
"18853","DOH000000000001411","18.2890606","121.8325424"
"18854","DOH000000000001415","12.2584000","122.0548782"
"18855","DOH000000000001417","11.7451696","124.0384064"
"18856","DOH000000000001421","12.8624096","124.1471863"
"18857","DOH000000000001422","13.1233702","123.8689804"
"18858","DOH000000000001423","13.4325304","123.2840729"
"18859","DOH000000000001424","13.5778103","123.0664215"
"18860","DOH000000000001425","13.8169804","123.3349533"
"18861","DOH000000000001426","13.9078903","124.3011398"
"18862","DOH000000000001429","8.3986702","124.2876816"
"18863","DOH000000000001430","13.7775803","123.8757782"
"18864","DOH000000000001431","14.9342700","121.8158700"
"18865","DOH000000000001432","13.6882500","122.1710833"
"18866","DOH000000000001434","8.3724604","124.8567200"
"18867","DOH000000000001435","14.5781898","121.1003723"
"18868","DOH000000000001436","14.5979500","121.0915680"
"18869","DOH000000000001437","9.7096796","123.5060120"
"18870","DOH000000000001438","10.4019499","123.9980392"
"18871","DOH000000000001439","10.6291304","124.4065781"
"18872","DOH000000000001440","9.4752302","123.1262665"
"18873","DOH000000000001441","15.7778101","120.8087234"
"18874","DOH000000000001442","5.7023001","120.8195572"
"18875","DOH000000000001443","5.8453798","121.1444092"
"18876","DOH000000000001445","14.5642796","121.0806427"
"18877","DOH000000000001446","15.2981596","120.8882599"
"18878","DOH000000000001447","14.7257700","121.0663528"
"18879","DOH000000000001448","10.5690098","123.7153397"
"18880","DOH000000000001450","10.1164799","123.5085983"
"18881","DOH000000000001451","9.8097897","123.4618912"
"18882","DOH000000000001454","10.1156502","123.5099716"
"18883","DOH000000000001455","18.1023293","120.7005615"
"18884","DOH000000000001456","8.5492802","124.3563766"
"18885","DOH000000000001457","10.4690304","123.6996231"
"18886","DOH000000000001458","10.8876600","124.0275269"
"18887","DOH000000000001459","10.7067499","123.8044510"
"18888","DOH000000000001460","10.2089996","123.7566376"
"18889","DOH000000000001461","10.6367197","124.4676437"
"18890","DOH000000000001462","14.4712601","121.0074615"
"18891","DOH000000000001463","14.4819002","121.0376205"
"18892","DOH000000000001465","10.2463198","123.7940979"
"18893","DOH000000000001466","14.5661097","121.0794220"
"18894","DOH000000000001467","14.6035004","121.1028519"
"18895","DOH000000000001469","14.5636997","121.0722427"
"18896","DOH000000000001471","14.5983105","121.0946274"
"18897","DOH000000000001474","14.6500597","120.9521332"
"18898","DOH000000000001475","14.5495195","121.0923080"
"18899","DOH000000000001476","16.5667992","120.3438263"
"18900","DOH000000000001477","14.5619001","121.0706177"
"18901","DOH000000000001478","14.5720596","121.0805435"
"18902","DOH000000000001481","14.5715103","121.0595474"
"18903","DOH000000000001482","11.0846701","122.0752411"
"18904","DOH000000000001487","14.5848999","121.1011734"
"18905","DOH000000000001488","14.5784101","121.0815125"
"18906","DOH000000000001490","9.5781097","123.7447128"
"18907","DOH000000000001491","10.5219803","124.0229568"
"18908","DOH000000000001492","9.3665705","122.8054581"
"18909","DOH000000000001493","14.6037798","121.0276031"
"18910","DOH000000000001494","10.3310699","123.9393921"
"18911","DOH000000000001496","9.8824100","123.5825729"
"18912","DOH000000000001497","9.4500103","125.5787277"
"18913","DOH000000000001498","6.0888000","121.1050110"
"18914","DOH000000000001499","10.5060101","123.7132874"
"18915","DOH000000000001500","5.7046800","120.8822403"
"18916","DOH000000000001501","7.9034801","123.8420334"
"18917","DOH000000000001503","13.4144201","121.1789932"
"18918","DOH000000000001507","5.9143500","120.9074936"
"18919","DOH000000000001508","6.1476998","121.8277588"
"18920","DOH000000000001509","5.5441799","120.8153763"
"18921","DOH000000000001510","6.3019300","120.5837708"
"18922","DOH000000000001511","15.3376303","120.9059601"
"18923","DOH000000000001512","14.6544600","120.9526367"
"18924","DOH000000000001513","17.5940208","120.6202927"
"18925","DOH000000000001515","6.1133599","120.9666672"
"18926","DOH000000000001516","7.9703698","123.9898605"
"18927","DOH000000000001517","13.5583000","123.3742599"
"18928","DOH000000000001518","13.9587297","122.0116272"
"18929","DOH000000000001519","13.9943500","121.9310700"
"18930","DOH000000000001520","16.6319904","120.3148880"
"18931","DOH000000000001522","11.8530836","125.0203857"
"18932","DOH000000000001523","16.6103706","120.3110886"
"18933","DOH000000000001524","16.6351700","120.3725967"
"18934","DOH000000000001526","13.2985497","121.8595123"
"18935","DOH000000000001527","16.6176491","120.3714828"
"18936","DOH000000000001528","16.6277695","120.3698273"
"18937","DOH000000000001529","16.5996304","120.3737717"
"18938","DOH000000000001530","16.6285095","120.3960114"
"18939","DOH000000000001532","16.6111908","120.3442535"
"18940","DOH000000000001533","16.6428909","120.3103027"
"18941","DOH000000000001534","16.5716991","120.3763123"
"18942","DOH000000000001535","16.6392097","120.4214172"
"18943","DOH000000000001536","16.5782509","120.3205795"
"18944","DOH000000000001537","16.6190701","120.3965073"
"18945","DOH000000000001538","16.6190891","120.3182602"
"18946","DOH000000000001539","14.6833000","120.5409012"
"18947","DOH000000000001540","12.8240604","122.0799637"
"18948","DOH000000000001541","12.9092102","122.0707703"
"18949","DOH000000000001542","12.6603804","122.2310028"
"18950","DOH000000000001543","12.9376898","121.7088470"
"18951","DOH000000000001545","12.4911098","122.3181000"
"18952","DOH000000000001546","8.4966002","124.6049271"
"18953","DOH000000000001555","9.8137999","122.6697693"
"18954","DOH000000000001556","10.7524996","123.1699982"
"18955","DOH000000000001557","10.9129496","123.1422882"
"18956","DOH000000000001558","10.8523397","123.3157501"
"18957","DOH000000000001559","12.3052197","121.2028198"
"18958","DOH000000000001560","10.9891300","122.5554733"
"18959","DOH000000000001561","10.9936504","122.4517822"
"18960","DOH000000000001563","13.4781303","121.9134521"
"18961","DOH000000000001564","13.4718904","121.8871384"
"18962","DOH000000000001565","13.3931904","122.1043015"
"18963","DOH000000000001566","13.2718000","122.0432510"
"18964","DOH000000000001568","10.6900396","122.0437088"
"18965","DOH000000000001569","10.6589899","124.8443222"
"18966","DOH000000000001571","8.4018698","124.5949173"
"18967","DOH000000000001572","8.3282299","124.5972137"
"18968","DOH000000000001573","10.8356304","122.3352814"
"18969","DOH000000000001574","10.8458204","122.5354538"
"18970","DOH000000000001575","11.0165796","122.7432327"
"18971","DOH000000000001576","8.3305397","124.4613495"
"18972","DOH000000000001577","10.8948002","122.5116806"
"18973","DOH000000000001578","11.1227703","122.6373825"
"18974","DOH000000000001579","11.1447001","123.1469498"
"18975","DOH000000000001580","10.3624001","123.9127808"
"18976","DOH000000000001581","10.7564096","122.5766983"
"18977","DOH000000000001583","10.7250900","122.5512924"
"18978","DOH000000000001584","10.6933498","122.5583496"
"18979","DOH000000000001586","11.2132397","122.7658463"
"18980","DOH000000000001587","10.7161703","122.5718994"
"18981","DOH000000000001588","10.6931200","122.5604706"
"18982","DOH000000000001589","10.7213802","122.5646973"
"18983","DOH000000000001592","7.4954901","123.3761826"
"18984","DOH000000000001593","8.4162502","123.4623718"
"18985","DOH000000000001594","8.5088301","124.6493378"
"18986","DOH000000000001595","8.4589701","124.7214584"
"18987","DOH000000000001597","8.4419603","124.6437836"
"18988","DOH000000000001598","13.3860102","123.7870026"
"18989","DOH000000000001599","11.6697998","124.5189972"
"18990","DOH000000000001600","12.1491003","123.8388138"
"18991","DOH000000000001601","6.6870298","122.0159607"
"18992","DOH000000000001602","13.0639200","123.4664612"
"18993","DOH000000000001603","11.9942999","125.3290024"
"18994","DOH000000000001604","11.0881701","125.5121765"
"18995","DOH000000000001606","10.8459501","122.6448288"
"18996","DOH000000000001607","12.2521496","125.4508133"
"18997","DOH000000000001608","7.7168298","123.9786606"
"18998","DOH000000000001611","10.7134800","125.0666428"
"18999","DOH000000000001612","15.2250004","121.0625763"
"19000","DOH000000000001614","12.4723101","125.2615585"
"19001","DOH000000000001615","10.0390015","125.1928177"
"19002","DOH000000000001617","10.4698792","125.1508255"
"19003","DOH000000000001618","11.1148415","125.4341431"
"19004","DOH000000000001619","15.2033701","120.9773788"
"19005","DOH000000000001620","10.0027294","125.2703705"
"19006","DOH000000000001622","11.1222200","125.4776764"
"19007","DOH000000000001625","10.0939083","125.1252289"
"19008","DOH000000000001629","10.9028702","124.9815292"
"19009","DOH000000000001630","11.5805998","124.5240021"
"19010","DOH000000000001631","11.9778500","123.9721222"
"19011","DOH000000000001633","8.5127096","123.3861389"
"19012","DOH000000000001634","11.6837997","124.4440002"
"19013","DOH000000000001635","12.3993473","124.6621704"
"19014","DOH000000000001636","8.4722300","123.3321533"
"19015","DOH000000000001637","11.8176098","124.8411102"
"19016","DOH000000000001638","11.8081398","124.3077469"
"19017","DOH000000000001639","6.0429101","120.9961090"
"19018","DOH000000000001640","14.1202500","121.5574700"
"19019","DOH000000000001641","7.9138799","125.3288116"
"19020","DOH000000000001642","12.5278797","124.5612869"
"19021","DOH000000000001644","15.6127005","120.9157028"
"19022","DOH000000000001645","14.2060299","122.7773666"
"19023","DOH000000000001646","8.4734802","124.6618423"
"19024","DOH000000000001647","8.4905596","124.6266327"
"19025","DOH000000000001649","10.6986599","122.6870270"
"19026","DOH000000000001650","13.7554398","120.2660828"
"19027","DOH000000000001651","8.5187702","124.5757828"
"19028","DOH000000000001652","8.4817896","124.7291336"
"19029","DOH000000000001653","8.2646799","124.5557098"
"19030","DOH000000000001654","12.5443401","125.1151886"
"19031","DOH000000000001658","14.9535704","120.7682495"
"19032","DOH000000000001659","12.3526402","121.0664215"
"19033","DOH000000000001691","14.5530901","121.0688934"
"19034","DOH000000000001693","14.9571104","120.9640121"
"19035","DOH000000000001695","13.4673500","123.2859497"
"19036","DOH000000000001698","13.8958998","121.2928696"
"19037","DOH000000000001699","13.8702002","123.7017136"
"19038","DOH000000000001701","13.5553303","123.2701187"
"19039","DOH000000000001702","14.1848698","121.7268372"
"19040","DOH000000000001703","13.2969704","123.4937286"
"19041","DOH000000000001704","13.9836702","124.1333466"
"19042","DOH000000000001706","13.6858397","123.2033920"
"19043","DOH000000000001707","13.5931501","123.2526474"
"19044","DOH000000000001708","12.9020205","123.2461700"
"19045","DOH000000000001709","12.8484802","123.9893494"
"19046","DOH000000000001710","16.0020695","120.4022293"
"19047","DOH000000000001711","17.2354202","120.4784317"
"19048","DOH000000000001712","17.5810699","120.3902435"
"19049","DOH000000000001713","16.2308006","119.5360107"
"19050","DOH000000000001715","17.3328896","120.4946365"
"19051","DOH000000000001719","17.1827297","120.4655914"
"19052","DOH000000000001720","17.1457195","120.6115036"
"19053","DOH000000000001721","17.2688198","120.5217819"
"19054","DOH000000000001722","14.3359299","121.0884781"
"19055","DOH000000000001724","13.1874104","123.4626236"
"19056","DOH000000000001726","17.1513596","120.5388565"
